Code_BV_Complet;Libellé commune;Exprimés;PCT_RN;PCT_UG;PCT_ENS
23230341;Brousse;19;26.32;5.26;36.84
23230351;Budelière;324;42.28;23.46;11.42
23230361;Bussière-Dunoise;502;32.87;21.12;16.93
23230371;Bussière-Nouvelle;50;16.0;20.0;2.0
23230381;Bussière-Saint-Georges;122;39.34;23.77;18.85
23230391;La Celle-Dunoise;345;28.41;32.46;14.2
23230401;La Celle-sous-Gouzon;82;45.12;23.17;9.76
23230411;La Cellette;157;33.12;22.93;21.02
23230421;Ceyroux;75;30.67;18.67;36.0
23230431;Chamberaud;68;38.24;30.88;17.65
23230441;Chambon-Sainte-Croix;54;46.3;16.67;14.81
23230451;Chambon-sur-Voueize;373;37.8;24.4;14.48
23230461;Chambonchard;57;26.32;12.28;26.32
23230471;Chamborand;129;32.56;22.48;24.03
23230481;Champagnat;248;23.79;37.1;16.94
23230491;Champsanglard;140;28.57;38.57;13.57
23230501;La Chapelle-Baloue;73;34.25;26.03;15.07
23230511;La Chapelle-Saint-Martial;54;24.07;27.78;7.41
23230521;La Chapelle-Taillefert;193;32.12;34.2;18.65
23230531;Chard;108;21.3;16.67;18.52
23230541;Charron;113;40.71;12.39;4.42
23230551;Châtelard;22;40.91;0.0;13.64
23230561;Châtelus-le-Marcheix;191;33.51;28.27;18.32
23230571;Châtelus-Malvaleix;253;41.5;22.92;11.07
23230581;Le Chauchet;70;25.71;17.14;14.29
23230591;La Chaussade;61;40.98;11.48;22.95
23230601;Chavanat;79;20.25;35.44;18.99
23230611;Chénérailles;361;41.0;15.24;11.63
23230621;Chéniers;260;47.31;20.38;12.69
23230631;Clairavaux;80;31.25;17.5;11.25
23230641;Clugnat;339;34.81;18.88;16.22
23230651;Colondannes;151;41.72;16.56;13.91
23230661;Le Compas;120;32.5;10.83;9.17
23230671;La Courtine;334;33.23;13.17;16.47
23230681;Cressat;324;44.44;16.67;10.49
23230691;Crocq;206;29.61;14.08;17.96
23230701;Crozant;275;32.0;22.55;18.18
23230711;Croze;116;47.41;23.28;9.48
23230721;Domeyrot;131;34.35;21.37;22.9
23230731;Dontreix;273;30.04;12.82;9.16
23230741;Le Donzeil;112;32.14;34.82;13.39
23230751;Dun-le-Palestel;567;33.86;12.52;14.46
23230761;Evaux-les-Bains;364;30.77;20.05;20.88
23230762;Evaux-les-Bains;312;29.17;21.79;16.67
23230771;Faux-la-Montagne;265;17.36;61.89;11.7
23230781;Faux-Mazuras;104;46.15;19.23;14.42
23230791;Felletin;780;30.77;36.92;11.67
23230801;Féniers;56;33.93;10.71;14.29
23230811;Flayat;210;32.86;17.62;8.1
23230821;Fleurat;179;32.96;24.58;16.76
23230831;Fontanières;132;38.64;15.91;10.61
23230841;La Forêt-du-Temple;85;31.76;29.41;20.0
23230861;Fransèches;148;34.46;24.32;15.54
23230871;Fresselines;348;31.32;25.29;17.24
23230881;Gartempe;64;48.44;3.13;17.19
23230891;Genouillac;399;43.11;14.04;17.54
23230901;Gentioux-Pigerolles;185;17.3;62.7;11.89
23230902;Gentioux-Pigerolles;48;14.58;31.25;22.92
23230911;Gioux;122;26.23;17.21;11.48
23230921;Glénic;334;36.23;22.46;20.36
23230931;Gouzon;784;42.98;12.88;12.63
23230932;Gouzon;61;39.34;18.03;18.03
23230951;Le Grand-Bourg;653;38.13;17.61;16.23
23230961;Guéret;514;26.07;32.88;22.37
23230962;Guéret;343;20.41;39.94;24.2
23230963;Guéret;574;18.99;35.19;22.47
23230964;Guéret;836;20.69;31.58;23.8
23230965;Guéret;773;21.22;31.05;24.32
23230966;Guéret;697;25.39;24.1;26.11
23230967;Guéret;525;36.19;24.76;19.43
23230968;Guéret;745;31.68;25.77;18.93
23230969;Guéret;15;33.33;6.67;6.67
23230971;Issoudun-Létrieix;162;32.1;17.9;8.64
23230981;Jalesches;45;26.67;35.56;15.56
23230991;Janaillat;185;29.73;20.54;16.22
23231001;Jarnages;263;26.62;21.29;27.38
23231011;Jouillat;230;38.7;13.91;20.0
23231021;Ladapeyre;168;39.88;19.64;14.88
23231031;Lafat;193;36.27;20.21;15.54
23231041;Lavaufranche;132;41.67;20.45;10.61
23231051;Lavaveix-les-Mines;271;41.33;18.45;18.08
23231061;Lépaud;217;51.15;11.52;16.13
23231071;Lépinas;102;27.45;36.27;17.65
23231081;Leyrat;74;40.54;24.32;16.22
23231091;Linard-Malval;122;52.46;11.48;13.93
23231101;Lioux-les-Monges;44;11.36;45.45;6.82
23231111;Lizières;132;24.24;28.79;19.7
23231121;Lourdoueix-Saint-Pierre;391;42.2;12.53;17.9
23231131;Lupersat;179;30.73;21.79;14.53
23231141;Lussat;241;41.91;18.67;13.69
23231151;Magnat-l'Etrange;136;22.79;32.35;15.44
23231161;Mainsat;254;32.28;19.29;10.24
23231171;Maison-Feyne;170;28.82;21.18;12.35
23231181;Maisonnisses;123;21.95;43.09;13.82
23231191;Malleret;34;32.35;17.65;8.82
23231201;Malleret-Boussac;115;43.48;13.04;12.17
23231221;Mansat-la-Courrière;54;31.48;20.37;25.93
23231231;Les Mars;113;30.09;10.62;12.39
23231241;Marsac;362;29.28;22.1;25.41
23231251;Le Mas-d'Artige;50;44.0;20.0;4.0
23231271;Mautes;127;33.07;22.83;14.17
23231281;Mazeirat;88;29.55;27.27;12.5
23231291;La Mazière-aux-Bons-Hommes;40;17.5;22.5;10.0
23231301;Méasnes;299;42.81;19.73;14.72
23231311;Mérinchal;355;21.41;18.59;8.45
23231321;Montaigut-le-Blanc;200;33.0;16.0;25.5
23231331;Montboucher;222;36.49;24.32;22.52
23231341;Le Monteil-au-Vicomte;118;44.07;16.95;13.56
23231361;Mortroux;170;31.18;12.94;20.59
23231371;Mourioux-Vieilleville;125;32.8;17.6;28.8
23231372;Mourioux-Vieilleville;156;36.54;20.51;22.44
23231381;Moutier-d'Ahun;111;40.54;14.41;21.62
23231391;Moutier-Malcard;273;36.63;18.68;15.02
23231401;Moutier-Rozeille;266;36.47;24.44;15.41
23231411;Naillat;364;35.99;24.45;14.01
23231421;Néoux;171;30.41;18.13;19.3
23231431;Noth;266;33.08;24.44;24.06
23231441;La Nouaille;155;29.68;35.48;17.42
23231451;Nouhant;166;42.77;13.86;10.84
23231461;Nouzerines;140;30.71;27.14;20.71
23231471;Nouzerolles;62;35.48;16.13;20.97
23231481;Nouziers;133;33.08;21.8;23.31
23231491;Parsac-Rimondeix;360;39.17;21.67;14.44
23231501;Peyrabout;89;33.71;29.21;17.98
23231511;Peyrat-la-Nonière;241;36.1;14.52;15.35
23231521;Pierrefitte;42;47.62;2.38;7.14
23231541;Pionnat;359;35.1;23.4;15.04
23231551;Pontarion;215;35.35;21.4;11.63
23231561;Pontcharraud;52;26.92;26.92;21.15
23231571;La Pouge;54;48.15;25.93;9.26
23231581;Poussanges;101;17.82;15.84;18.81
23231591;Puy-Malsignat;78;46.15;25.64;7.69
23231601;Reterre;169;36.09;10.06;15.98
23231621;Roches;187;40.64;18.18;13.37
23231641;Rougnat;275;36.73;12.36;8.0
23231651;Royère-de-Vassivière;304;34.21;27.63;15.79
23231661;Sagnat;120;38.33;10.83;21.67
23231671;Sannat;202;24.75;16.34;21.29
23231681;Sardent;433;27.25;30.25;16.63
23231691;La Saunière;359;29.81;21.73;16.99
23231701;Savennes;125;15.2;40.8;21.6
23231711;Sermur;67;10.45;19.4;14.93
23231721;La Serre-Bussière-Vieille;70;34.29;17.14;8.57
23231731;Soubrebost;71;49.3;19.72;16.9
23231741;Soumans;312;42.95;22.12;13.46
23231751;Sous-Parsat;85;25.88;41.18;23.53
23231761;La Souterraine;505;30.3;29.31;20.99
23231762;La Souterraine;708;32.34;24.29;24.15
23231763;La Souterraine;634;30.28;30.76;18.61
23231764;La Souterraine;456;30.92;27.41;22.59
23231771;Saint-Agnant-de-Versillat;622;33.6;27.81;20.74
23231781;Saint-Agnant-près-Crocq;108;28.7;23.15;15.74
23231791;Saint-Alpinien;168;25.0;33.93;19.64
23231801;Saint-Amand;229;48.03;17.9;15.72
23231811;Saint-Amand-Jartoudeix;91;30.77;24.18;25.27
23231821;Saint-Avit-de-Tardes;103;33.98;19.42;14.56
23231831;Saint-Avit-le-Pauvre;58;27.59;41.38;8.62
23231841;Saint-Bard;68;36.76;14.71;5.88
23231851;Saint-Chabrais;166;28.92;13.86;12.65
23231861;Saint-Christophe;94;15.96;43.62;18.09
23231871;Saint-Dizier-la-Tour;123;29.27;24.39;13.01
23231881;Saint-Dizier-les-Domaines;141;45.39;21.28;15.6
23231891;Saint-Dizier-Masbaraud;402;43.78;19.9;17.41
23231892;Saint-Dizier-Masbaraud;219;51.6;13.7;16.44
23231901;Saint-Domet;108;35.19;29.63;13.89
23231911;Saint-Eloi;114;28.95;32.46;22.81
23231921;Fursac;384;34.9;24.22;22.14
23231922;Fursac;394;29.19;30.2;22.59
23231931;Sainte-Feyre;683;31.48;25.33;16.54
23231932;Sainte-Feyre;810;36.17;19.01;23.21
23231941;Sainte-Feyre-la-Montagne;68;30.88;19.12;7.35
23231951;Saint-Fiel;617;40.19;19.12;18.48
23231961;Saint-Frion;131;30.53;27.48;15.27
23231971;Saint-Georges-la-Pouge;205;30.24;32.68;17.56
23231981;Saint-Georges-Nigremont;92;17.39;33.7;9.78
23231991;Saint-Germain-Beaupré;212;35.85;24.53;16.98
23232001;Saint-Goussaud;114;28.07;45.61;16.67
23232011;Saint-Hilaire-la-Plaine;124;37.1;29.03;12.9
23232021;Saint-Hilaire-le-Château;130;43.08;24.62;11.54
23232031;Saint-Julien-la-Genête;136;30.15;16.91;12.5
23232041;Saint-Julien-le-Châtel;78;35.9;20.51;11.54
23232051;Saint-Junien-la-Bregère;85;30.59;25.88;29.41
23232061;Saint-Laurent;369;35.23;22.76;16.26
23232071;Saint-Léger-Bridereix;77;29.87;35.06;19.48
23232081;Saint-Léger-le-Guérétois;266;31.95;23.31;24.81
23232091;Saint-Loup;112;37.5;12.5;14.29
23232101;Saint-Maixant;148;42.57;13.51;16.22
23232111;Saint-Marc-à-Frongier;214;30.84;25.23;16.36
23232121;Saint-Marc-à-Loubaud;73;34.25;26.03;16.44
23232131;Saint-Marien;96;39.58;21.88;16.67
23232141;Saint-Martial-le-Mont;129;33.33;20.16;21.71
23232151;Saint-Martial-le-Vieux;91;39.56;16.48;10.99
23232161;Saint-Martin-Château;115;8.7;64.35;15.65
23232171;Saint-Martin-Sainte-Catherine;189;33.33;37.57;20.11
23232181;Saint-Maurice-près-Crocq;72;37.5;18.06;13.89
23232191;Saint-Maurice-la-Souterraine;644;41.46;21.58;15.68
23232201;Saint-Médard-la-Rochette;201;38.81;16.42;15.92
23232202;Saint-Médard-la-Rochette;142;36.62;22.54;21.83
23232211;Saint-Merd-la-Breuille;139;28.06;16.55;7.91
23232221;Saint-Michel-de-Veisse;106;28.3;25.47;14.15
23232231;Saint-Moreil;144;33.33;36.81;13.19
23232241;Saint-Oradoux-de-Chirouze;60;20.0;20.0;15.0
23232251;Saint-Oradoux-près-Crocq;72;26.39;26.39;8.33
23232261;Saint-Pardoux-d'Arnet;110;34.55;15.45;6.36
23232271;Saint-Pardoux-Morterolles;129;34.11;37.98;14.73
23232281;Saint-Pardoux-le-Neuf;109;42.2;21.1;12.84
23232291;Saint-Pardoux-les-Cards;163;52.76;12.88;11.04
23232301;Saint-Pierre-Chérignat;89;35.96;19.1;19.1
23232321;Saint-Pierre-Bellevue;149;26.85;36.24;9.4
23232331;Saint-Pierre-le-Bost;77;46.75;10.39;11.69
23232341;Saint-Priest;104;35.58;11.54;11.54
23232351;Saint-Priest-la-Feuille;408;32.6;22.79;21.08
23232361;Saint-Priest-la-Plaine;158;31.65;27.22;18.35
23232371;Saint-Priest-Palus;30;23.33;20.0;13.33
23232381;Saint-Quentin-la-Chabanne;241;31.12;24.48;20.33
23232391;Saint-Sébastien;352;28.69;22.16;21.31
23232401;Saint-Silvain-Bas-le-Roc;248;36.69;26.61;14.11
23232411;Saint-Silvain-Bellegarde;120;23.33;29.17;20.0
23232421;Saint-Silvain-Montaigut;104;29.81;21.15;35.58
23232431;Saint-Silvain-sous-Toulx;72;30.56;20.83;15.28
23232441;Saint-Sulpice-le-Dunois;322;31.68;15.53;21.12
23232451;Saint-Sulpice-le-Guérétois;574;31.01;23.87;20.73
23232452;Saint-Sulpice-le-Guérétois;589;32.26;22.41;20.54
23232461;Saint-Sulpice-les-Champs;200;28.0;22.0;16.5
23232471;Saint-Vaury;386;26.94;33.42;19.17
23232472;Saint-Vaury;480;31.67;23.75;17.92
23232481;Saint-Victor-en-Marche;244;40.57;22.13;15.57
23232491;Saint-Yrieix-la-Montagne;139;29.5;28.06;16.55
23232501;Saint-Yrieix-les-Bois;178;32.58;27.53;16.29
23232511;Tardes;78;38.46;14.1;3.85
23232521;Tercillat;86;34.88;29.07;15.12
23232531;Thauron;95;27.37;31.58;11.58
23232541;Toulx-Sainte-Croix;173;36.99;23.12;14.45
23232551;Trois-Fonds;93;39.78;18.28;20.43
23232571;Vallière;430;38.14;26.28;9.3
23232581;Vareilles;160;45.0;26.88;15.63
23232591;Verneiges;67;32.84;8.96;10.45
23232601;Vidaillat;86;33.72;23.26;13.95
23232611;Viersat;135;59.26;9.63;11.85
23232621;Vigeville;75;42.67;25.33;2.67
23232631;Villard;221;41.63;21.72;12.67
23232641;La Villedieu;39;7.69;61.54;0.0
23232651;La Villeneuve;35;37.14;8.57;17.14
23232661;La Villetelle;111;43.24;12.61;13.51
24240011;Abjat-sur-Bandiat;333;35.14;34.83;24.92
24240021;Agonac;470;33.62;43.83;15.11
24240022;Agonac;536;35.07;43.66;16.6
24240041;Ajat;190;33.68;46.32;0.0
24240051;Alles-sur-Dordogne;235;40.0;32.77;17.45
24240061;Allas-les-Mines;123;38.21;39.02;0.0
24240071;Allemans;296;40.88;25.68;21.28
24240081;Angoisse;363;40.5;17.63;36.36
24240091;Anlhiac;179;32.4;29.05;30.73
24240101;Annesse-et-Beaulieu;749;43.52;26.97;21.5
24240111;Antonne-et-Trigonant;631;43.26;28.53;19.97
24240121;Archignac;253;34.39;30.83;0.0
24240141;Aubas;404;37.38;35.15;6.19
24240151;Audrix;177;34.46;34.46;1.13
24240161;Augignac;456;46.71;28.07;17.76
24240181;Auriac-du-Périgord;225;25.78;38.22;1.78
24240191;Azerat;271;41.7;35.06;0.0
24240201;La Bachellerie;503;31.01;35.59;4.57
24240211;Badefols-d'Ans;229;37.12;27.95;0.0
24240221;Badefols-sur-Dordogne;120;33.33;40.0;16.67
24240231;Baneuil;214;48.6;29.44;16.82
24240241;Bardou;16;12.5;31.25;31.25
24240251;Bars;149;25.5;46.98;0.0
24240261;Bassillac et Auberoche;585;43.76;29.06;3.08
24240262;Bassillac et Auberoche;559;42.22;28.62;3.04
24240263;Bassillac et Auberoche;263;49.43;26.62;3.8
24240264;Bassillac et Auberoche;431;40.37;30.86;4.87
24240265;Bassillac et Auberoche;395;37.22;33.92;20.51
24240266;Bassillac et Auberoche;360;41.11;32.5;6.11
24240267;Bassillac et Auberoche;90;44.44;37.78;1.11
24240271;Bayac;182;39.56;29.67;19.78
24240281;Beaumontois en Périgord;510;39.61;24.9;25.88
24240282;Beaumontois en Périgord;131;39.69;18.32;32.06
24240283;Beaumontois en Périgord;114;43.86;28.07;14.91
24240284;Beaumontois en Périgord;173;28.32;32.95;27.17
24240291;Beaupouyet;335;55.52;17.91;19.7
24240301;Beauregard-de-Terrasson;437;35.7;42.56;0.0
24240311;Beauregard-et-Bassac;155;29.03;44.52;20.0
24240321;Beauronne;230;55.65;20.0;16.09
24240341;Beleymas;158;28.48;43.04;19.62
24240351;Pays de Belvès;540;36.3;33.89;2.59
24240352;Pays de Belvès;47;36.17;27.66;4.26
24240353;Pays de Belvès;67;26.87;34.33;2.99
24240361;Berbiguières;96;29.17;42.71;0.0
24240371;Bergerac;434;30.65;32.95;22.12
24240372;Bergerac;544;34.38;31.62;21.14
24240373;Bergerac;465;34.19;33.33;16.99
24240374;Bergerac;662;31.57;33.53;21.45
24240375;Bergerac;585;26.84;37.95;23.08
24240376;Bergerac;661;41.3;25.11;19.82
24240377;Bergerac;553;44.12;24.23;21.7
24240378;Bergerac;510;34.12;33.14;23.92
24240379;Bergerac;614;34.53;34.69;23.13
242403710;Bergerac;520;39.04;35.96;15.0
242403711;Bergerac;663;41.03;32.28;18.85
242403712;Bergerac;460;33.26;35.22;22.61
242403713;Bergerac;604;41.72;28.97;17.38
242403714;Bergerac;514;36.38;39.69;14.2
242403715;Bergerac;608;42.27;31.25;16.78
242403716;Bergerac;503;33.4;32.21;22.66
242403717;Bergerac;570;32.28;31.58;26.32
242403718;Bergerac;603;29.68;33.33;26.04
242403719;Bergerac;602;31.4;35.55;19.77
242403720;Bergerac;590;36.27;32.2;19.66
242403721;Bergerac;562;31.32;34.88;21.0
242403722;Bergerac;585;38.29;30.6;18.97
24240381;Bertric-Burée;245;46.12;24.08;23.67
24240391;Besse;118;32.2;33.9;0.0
24240401;Beynac-et-Cazenac;267;28.84;29.21;5.24
24240421;Biras;378;42.86;34.39;16.4
24240431;Biron;91;39.56;28.57;25.27
24240451;Boisse;140;25.0;46.43;20.71
24240461;Boisseuilh;78;24.36;28.21;0.0
24240481;Bonneville-et-Saint-Avit-de-Fumadières;165;52.12;29.7;13.94
24240501;Borrèze;226;31.42;46.9;0.0
24240511;Bosset;139;37.41;33.09;23.02
24240521;Bouillac;100;50.0;33.0;15.0
24240531;Boulazac Isle Manoire;510;31.37;42.55;4.71
24240532;Boulazac Isle Manoire;606;34.98;34.98;5.61
24240533;Boulazac Isle Manoire;675;32.15;34.22;6.52
24240534;Boulazac Isle Manoire;594;26.77;43.27;5.22
24240535;Boulazac Isle Manoire;689;40.35;37.74;3.48
24240536;Boulazac Isle Manoire;569;33.04;41.3;4.92
24240537;Boulazac Isle Manoire;534;36.52;30.9;6.55
24240538;Boulazac Isle Manoire;636;34.28;31.13;6.13
24240539;Boulazac Isle Manoire;618;43.53;29.29;4.21
242405310;Boulazac Isle Manoire;336;40.18;38.1;4.46
24240541;Bouniagues;276;44.57;32.61;14.49
24240551;Bourdeilles;390;25.9;50.0;19.74
24240561;Le Bourdeix;143;29.37;42.66;19.58
24240571;Bourg-des-Maisons;43;58.14;23.26;11.63
24240581;Bourg-du-Bost;132;50.0;24.24;17.42
24240591;Bourgnac;217;47.47;22.58;21.2
24240601;Bourniquel;49;28.57;18.37;32.65
24240611;Bourrou;76;23.68;63.16;0.0
24240621;Bouteilles-Saint-Sébastien;79;41.77;37.97;11.39
24240631;Bouzic;101;31.68;36.63;0.0
24240641;Brantôme en Périgord;606;38.94;29.37;25.91
24240642;Brantôme en Périgord;524;38.93;32.63;24.43
24240643;Brantôme en Périgord;75;44.0;25.33;26.67
24240644;Brantôme en Périgord;130;40.0;29.23;24.62
24240645;Brantôme en Périgord;157;45.86;27.39;18.47
24240646;Brantôme en Périgord;127;37.01;37.8;22.83
24240647;Brantôme en Périgord;118;44.92;19.49;21.19
24240648;Brantôme en Périgord;156;46.15;33.33;15.38
24240649;Brantôme en Périgord;201;35.82;36.82;18.91
24240661;Brouchaud;148;25.0;51.35;0.0
24240671;Le Bugue;619;38.93;28.11;4.2
24240672;Le Bugue;691;41.68;26.63;5.07
24240681;Le Buisson-de-Cadouin;826;41.77;33.78;16.83
24240682;Le Buisson-de-Cadouin;137;28.47;48.91;13.14
24240683;Le Buisson-de-Cadouin;124;22.58;46.77;20.16
24240691;Bussac;206;53.88;23.79;15.53
24240701;Busserolles;269;35.32;33.46;21.93
24240711;Bussière-Badil;209;43.54;27.75;15.31
24240731;Calès;240;36.25;42.92;13.33
24240741;Calviac-en-Périgord;302;35.76;34.11;2.32
24240751;Campagnac-lès-Quercy;183;43.72;29.51;0.0
24240761;Campagne;235;31.49;35.32;0.0
24240771;Campsegret;219;45.66;23.29;17.35
24240801;Capdrot;207;35.27;30.92;25.12
24240811;Carlux;396;35.35;35.1;3.28
24240821;Carsac-Aillac;917;36.53;37.62;2.18
24240831;Carsac-de-Gurson;129;41.86;31.01;21.71
24240841;Carves;63;19.05;55.56;0.0
24240851;La Cassagne;99;31.31;43.43;0.0
24240861;Castelnaud-la-Chapelle;270;30.74;41.85;4.07
24240871;Castels et Bézenac;359;33.15;33.7;5.29
24240872;Castels et Bézenac;65;27.69;38.46;3.08
24240881;Cause-de-Clérans;186;54.84;29.03;12.37
24240901;Celles;318;43.71;19.81;22.96
24240911;Cénac-et-Saint-Julien;673;31.8;34.03;3.71
24240941;Chalagnac;247;49.8;23.89;0.0
24240951;Chalais;231;35.93;38.1;17.32
24240961;Champagnac-de-Belair;423;39.24;31.68;23.88
24240971;Champagne-et-Fontaine;184;38.59;26.63;27.17
24240981;Champcevinel;527;24.86;33.59;32.64
24240982;Champcevinel;678;28.76;30.97;31.56
24240983;Champcevinel;596;31.71;30.54;29.87
24241001;Champniers-et-Reilhac;261;52.11;18.39;22.22
24241011;Champs-Romain;174;42.53;25.29;27.01
24241021;Chancelade;552;40.04;24.28;30.07
24241022;Chancelade;615;35.61;28.29;29.11
24241023;Chancelade;648;36.11;29.32;27.31
24241024;Chancelade;707;36.49;29.56;25.46
24241041;Chantérac;371;35.04;41.24;16.98
24241051;Chapdeuil;85;47.06;28.24;15.29
24241061;La Chapelle-Aubareil;304;28.95;46.05;3.62
24241071;La Chapelle-Faucher;223;32.74;32.29;20.63
24241081;La Chapelle-Gonaguet;641;39.63;27.15;25.12
24241091;La Chapelle-Grésignac;73;39.73;21.92;31.51
24241101;La Chapelle-Montabourlet;37;40.54;21.62;32.43
24241111;La Chapelle-Montmoreau;47;12.77;29.79;36.17
24241131;La Chapelle-Saint-Jean;62;30.65;40.32;0.0
24241141;Chassaignes;50;34.0;30.0;22.0
24241151;Château-l'Evêque;654;40.98;27.68;21.87
24241152;Château-l'Evêque;583;40.99;27.44;21.96
24241161;Châtres;121;31.4;32.23;0.0
24241171;Les Coteaux Périgourdins;221;35.29;34.84;0.0
24241172;Les Coteaux Périgourdins;141;43.26;23.4;0.0
24241191;Cherval;156;42.31;21.15;26.92
24241201;Cherveix-Cubas;359;37.05;30.36;0.0
24241211;Chourgnac;39;25.64;28.21;0.0
24241221;Cladech;64;39.06;35.94;0.0
24241231;Clermont-de-Beauregard;76;47.37;32.89;15.79
24241241;Clermont-d'Excideuil;139;33.09;26.62;26.62
24241261;Colombier;158;43.67;22.78;24.05
24241281;Comberanche-et-Epeluche;103;40.78;30.1;21.36
24241291;Condat-sur-Trincou;262;50.38;29.77;13.36
24241301;Condat-sur-Vézère;471;42.46;31.63;2.97
24241311;Connezac;43;39.53;20.93;30.23
24241321;Conne-de-Labarde;157;37.58;33.76;19.11
24241331;La Coquille;639;38.65;25.35;25.2
24241341;Corgnac-sur-l'Isle;478;39.75;27.41;20.92
24241351;Cornille;419;33.89;38.9;20.29
24241361;Coubjours;73;49.32;26.03;0.0
24241371;Coulaures;442;42.99;29.64;18.78
24241381;Coulounieix-Chamiers;216;42.59;37.04;10.65
24241382;Coulounieix-Chamiers;476;34.24;41.18;17.02
24241383;Coulounieix-Chamiers;572;36.36;35.49;20.1
24241384;Coulounieix-Chamiers;666;31.83;33.78;28.08
24241385;Coulounieix-Chamiers;517;23.98;33.27;33.46
24241386;Coulounieix-Chamiers;721;34.81;30.37;26.49
24241387;Coulounieix-Chamiers;654;36.7;28.59;27.68
24241391;Coursac;647;42.5;26.74;22.72
24241392;Coursac;696;38.36;28.74;23.28
24241401;Cours-de-Pile;869;46.49;25.09;18.18
24241411;Coutures;115;36.52;33.04;24.35
24241421;Coux et Bigaroque-Mouzens;565;29.2;38.94;4.07
24241422;Coux et Bigaroque-Mouzens;141;30.5;31.91;2.84
24241431;Couze-et-Saint-Front;385;46.75;30.13;18.44
24241441;Creyssac;62;41.94;33.87;19.35
24241451;Creysse;474;46.84;28.06;16.03
24241452;Creysse;490;40.82;28.57;23.06
24241461;Creyssensac-et-Pissot;160;32.5;43.75;0.0
24241471;Cubjac-Auvézère-Val d'Ans;442;40.27;33.71;20.36
24241472;Cubjac-Auvézère-Val d'Ans;134;38.06;38.81;0.0
24241473;Cubjac-Auvézère-Val d'Ans;87;47.13;27.59;20.69
24241481;Cunèges;191;44.5;25.65;18.85
24241501;Daglan;343;28.57;37.03;4.08
24241511;Doissat;78;37.18;35.9;0.0
24241521;Domme;523;32.12;32.7;3.25
24241531;La Dornac;287;35.89;37.63;0.0
24241541;Douchapt;220;35.0;39.09;18.18
24241551;Douville;266;40.6;34.21;18.05
24241561;La Douze;606;38.12;38.12;4.95
24241571;Douzillac;448;41.29;26.34;24.78
24241581;Dussac;239;41.0;25.1;19.25
24241591;Echourgnac;224;47.77;27.23;20.98
24241601;Eglise-Neuve-de-Vergt;300;33.67;37.0;0.0
24241611;Eglise-Neuve-d'Issac;84;45.24;29.76;16.67
24241621;Escoire;273;40.66;34.43;16.48
24241631;Etouars;93;43.01;35.48;15.05
24241641;Excideuil;526;29.85;28.33;31.75
24241651;Eygurande-et-Gardedeuil;216;56.48;25.93;15.28
24241671;Eymet;506;34.78;28.46;24.9
24241672;Eymet;655;39.39;27.63;22.6
24241681;Plaisance;260;41.92;25.0;25.38
24241711;Eyzerac;333;47.75;21.32;23.72
24241721;Les Eyzies;484;28.31;44.42;3.1
24241722;Les Eyzies;72;20.83;30.56;1.39
24241723;Les Eyzies;87;31.03;33.33;4.6
24241741;Fanlac;108;29.63;34.26;5.56
24241751;Les Farges;195;34.36;35.9;6.67
24241761;Faurilles;25;16.0;68.0;4.0
24241771;Faux;370;45.68;24.32;19.73
24241791;La Feuillade;488;40.57;29.1;5.94
24241801;Firbeix;175;37.71;33.71;21.14
24241821;Le Fleix;751;49.8;26.36;16.91
24241831;Fleurac;154;33.12;44.16;0.0
24241841;Florimont-Gaumier;93;27.96;48.39;0.0
24241861;Fonroque;151;57.62;21.19;9.93
24241881;Fossemagne;304;43.42;26.97;0.0
24241891;Fougueyrolles;272;50.74;23.53;16.54
24241901;Fouleix;155;36.77;38.06;0.0
24241911;Fraisse;108;56.48;15.74;22.22
24241921;Gabillou;65;23.08;40.0;0.0
24241931;Gageac-et-Rouillac;305;48.52;20.0;22.3
24241941;Gardonne;743;48.59;23.69;18.3
24241951;Gaugeac;65;41.54;43.08;9.23
24241961;Génis;293;35.84;24.91;30.03
24241971;Ginestet;471;45.44;26.54;16.99
24241991;Gout-Rossignol;164;48.17;15.85;26.22
24242001;Grand-Brassac;320;29.69;40.63;19.69
24242021;Granges-d'Ans;96;13.54;40.63;0.0
24242051;Grignols;364;46.43;27.75;19.78
24242061;Grives;69;43.48;18.84;0.0
24242071;Groléjac;381;38.32;29.92;5.25
24242081;Grun-Bordas;107;52.34;29.91;0.0
24242091;Hautefaye;60;56.67;16.67;15.0
24242101;Hautefort;206;41.75;27.67;2.91
24242102;Hautefort;227;37.89;33.04;2.64
24242111;Issac;269;36.06;34.94;22.3
24242121;Issigeac;340;45.0;26.47;21.18
24242131;Jaure;103;47.57;32.04;13.59
24242141;Javerlhac-et-la-Chapelle-Saint-Robert;459;47.93;19.83;26.36
24242151;Jayac;120;25.83;48.33;0.0
24242161;La Jemaye-Ponteyraud;78;44.87;25.64;20.51
24242171;Journiac;278;52.16;26.26;0.0
24242181;Jumilhac-le-Grand;639;42.72;29.11;21.6
24242201;Lacropte;295;45.08;25.08;2.37
24242211;Rudeau-Ladosse;60;23.33;33.33;31.67
24242221;La Force;420;40.48;32.86;20.0
24242222;La Force;507;43.79;29.78;18.15
24242223;La Force;434;52.07;23.5;15.9
24242231;Lalinde;293;36.86;31.06;21.5
24242232;Lalinde;416;38.22;33.65;20.91
24242233;Lalinde;365;34.79;33.97;23.01
24242234;Lalinde;387;43.93;33.07;16.8
